repo,issue_number,event_id,event_type,event_created_at,actor_login,label_name,assignee_login
pytorch/pytorch,174801,22714418263,labeled,2026-02-11T19:39:43Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,174801,22714418283,labeled,2026-02-11T19:39:43Z,github-actions[bot],module: dynamo,
pytorch/pytorch,174801,22714418290,labeled,2026-02-11T19:39:43Z,github-actions[bot],module: flex attention,
pytorch/pytorch,174801,22714418304,labeled,2026-02-11T19:39:43Z,github-actions[bot],module: python version,
pytorch/pytorch,174801,22714419256,labeled,2026-02-11T19:39:46Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174801,22961051540,labeled,2026-02-20T22:16:14Z,williamwen42,dynamo-triage-dec2025,
pytorch/pytorch,174801,22961052320,assigned,2026-02-20T22:16:17Z,anijain2305,,anijain2305
pytorch/pytorch,174801,23409197323,closed,2026-03-09T20:32:43Z,williamwen42,,
pytorch/pytorch,174785,22711657744,labeled,2026-02-11T17:57:13Z,github-actions[bot],triage review,
pytorch/pytorch,174785,22711657765,labeled,2026-02-11T17:57:13Z,github-actions[bot],needs reproduction,
pytorch/pytorch,174785,22711657796,labeled,2026-02-11T17:57:13Z,github-actions[bot],module: binaries,
pytorch/pytorch,174785,22711657818,labeled,2026-02-11T17:57:13Z,github-actions[bot],module: numpy,
pytorch/pytorch,174785,22711657833,labeled,2026-02-11T17:57:13Z,github-actions[bot],module: arm,
pytorch/pytorch,174785,22711659626,labeled,2026-02-11T17:57:17Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174785,22711955530,closed,2026-02-11T18:07:42Z,malfet,,
pytorch/pytorch,174784,22711616578,labeled,2026-02-11T17:55:41Z,github-actions[bot],oncall: export,
pytorch/pytorch,174784,22711617697,labeled,2026-02-11T17:55:44Z,pytorch-bot[bot],oncall: pt2,
pytorch/pytorch,174784,22711618322,labeled,2026-02-11T17:55:45Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174784,22743551503,labeled,2026-02-12T18:07:25Z,tugsbayasgalan,module: bootcamp,
pytorch/pytorch,174784,22743557564,assigned,2026-02-12T18:07:38Z,ahkush,,ahkush
pytorch/pytorch,174784,22743570357,labeled,2026-02-12T18:08:07Z,tugsbayasgalan,module: dynamo,
pytorch/pytorch,174784,22937133802,closed,2026-02-20T04:29:32Z,pytorchmergebot,,
pytorch/pytorch,174775,22706769394,labeled,2026-02-11T15:07:01Z,github-actions[bot],module: dependency bug,
pytorch/pytorch,174775,22706769411,labeled,2026-02-11T15:07:01Z,github-actions[bot],module: nn,
pytorch/pytorch,174775,22706769428,labeled,2026-02-11T15:07:01Z,github-actions[bot],triaged,
pytorch/pytorch,174775,22706769447,labeled,2026-02-11T15:07:01Z,github-actions[bot],module: numpy,
pytorch/pytorch,174775,22706769472,labeled,2026-02-11T15:07:01Z,github-actions[bot],module: half,
pytorch/pytorch,174775,22706769489,labeled,2026-02-11T15:07:01Z,github-actions[bot],module: intel,
pytorch/pytorch,174775,22706769513,labeled,2026-02-11T15:07:01Z,github-actions[bot],module: edge cases,
pytorch/pytorch,174775,22706772901,labeled,2026-02-11T15:07:08Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174775,22712612242,closed,2026-02-11T18:33:08Z,ngimel,,
pytorch/pytorch,174770,22704705949,assigned,2026-02-11T13:57:24Z,etaf,,etaf
pytorch/pytorch,174770,22704707112,labeled,2026-02-11T13:57:26Z,chuanqi129,triaged,
pytorch/pytorch,174770,22704708052,labeled,2026-02-11T13:57:27Z,pytorch-bot[bot],skipped,
pytorch/pytorch,174770,22704708782,labeled,2026-02-11T13:57:29Z,pytorch-bot[bot],module: xpu,
pytorch/pytorch,174770,22725948146,closed,2026-02-12T07:24:30Z,etaf,,
pytorch/pytorch,174731,22688206552,labeled,2026-02-10T22:24:27Z,github-actions[bot],triage review,
pytorch/pytorch,174731,22688206567,labeled,2026-02-10T22:24:27Z,github-actions[bot],module: binaries,
pytorch/pytorch,174731,22688206576,labeled,2026-02-10T22:24:27Z,github-actions[bot],module: windows,
pytorch/pytorch,174731,22688206601,labeled,2026-02-10T22:24:27Z,github-actions[bot],module: cuda,
pytorch/pytorch,174731,22688206615,labeled,2026-02-10T22:24:27Z,github-actions[bot],module: cublas,
pytorch/pytorch,174731,22688207673,labeled,2026-02-10T22:24:30Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174731,22688835013,labeled,2026-02-10T23:02:38Z,malfet,high priority,
pytorch/pytorch,174731,22689165413,labeled,2026-02-10T23:24:35Z,malfet,module: third_party,
pytorch/pytorch,174731,22786011651,labeled,2026-02-14T05:40:35Z,malfet,needs reproduction,
pytorch/pytorch,174731,22786028443,unlabeled,2026-02-14T05:41:33Z,malfet,high priority,
pytorch/pytorch,174731,23009473829,unlabeled,2026-02-23T18:16:01Z,malfet,triage review,
pytorch/pytorch,174731,23009473847,labeled,2026-02-23T18:16:01Z,malfet,triaged,
pytorch/pytorch,174731,23702835069,closed,2026-03-19T02:25:20Z,malfet,,
pytorch/pytorch,174680,22678247225,labeled,2026-02-10T15:41:09Z,github-actions[bot],triage review,
pytorch/pytorch,174680,22678247249,labeled,2026-02-10T15:41:09Z,github-actions[bot],module: binaries,
pytorch/pytorch,174680,22678247263,labeled,2026-02-10T15:41:09Z,github-actions[bot],module: multiprocessing,
pytorch/pytorch,174680,22678247284,labeled,2026-02-10T15:41:09Z,github-actions[bot],module: dataloader,
pytorch/pytorch,174680,22678247305,labeled,2026-02-10T15:41:09Z,github-actions[bot],module: macos,
pytorch/pytorch,174680,22678247334,labeled,2026-02-10T15:41:09Z,github-actions[bot],module: arm,
pytorch/pytorch,174680,22678249644,labeled,2026-02-10T15:41:13Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174680,22678907111,unlabeled,2026-02-10T16:03:19Z,malfet,module: arm,
pytorch/pytorch,174680,22678923074,labeled,2026-02-10T16:03:48Z,malfet,high priority,
pytorch/pytorch,174680,22681272744,assigned,2026-02-10T17:28:46Z,atalman,,atalman
pytorch/pytorch,174680,22687496843,closed,2026-02-10T21:48:51Z,atalman,,
pytorch/pytorch,174674,22676229810,labeled,2026-02-10T14:34:29Z,nikitaved,module: cuda,
pytorch/pytorch,174674,22676229842,labeled,2026-02-10T14:34:29Z,nikitaved,module: linear algebra,
pytorch/pytorch,174674,22676229863,labeled,2026-02-10T14:34:29Z,nikitaved,topic: performance,
pytorch/pytorch,174674,22676262572,labeled,2026-02-10T14:35:35Z,github-actions[bot],triaged,
pytorch/pytorch,174674,22676264041,labeled,2026-02-10T14:35:38Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174674,23096151176,closed,2026-02-26T09:11:48Z,nikitaved,,
pytorch/pytorch,174672,22673984197,labeled,2026-02-10T13:17:52Z,KatsiarynaYab,oncall: pt2,
pytorch/pytorch,174672,22677982253,labeled,2026-02-10T15:32:09Z,malfet,module: xpu,
pytorch/pytorch,174672,22677983568,labeled,2026-02-10T15:32:12Z,malfet,bot-mislabeled,
pytorch/pytorch,174672,22706570679,assigned,2026-02-11T15:00:27Z,etaf,,etaf
pytorch/pytorch,174672,22843496334,labeled,2026-02-17T06:24:45Z,xmfan,triaged,
pytorch/pytorch,174672,23181501854,closed,2026-03-02T05:25:15Z,pytorchmergebot,,
pytorch/pytorch,174666,22668339366,labeled,2026-02-10T09:38:21Z,github-actions[bot],oncall: export,
pytorch/pytorch,174666,22668340585,labeled,2026-02-10T09:38:24Z,pytorch-bot[bot],oncall: pt2,
pytorch/pytorch,174666,22668340842,labeled,2026-02-10T09:38:24Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174666,22698693828,closed,2026-02-11T09:53:03Z,Callidior,,
pytorch/pytorch,174637,22657764600,labeled,2026-02-09T23:37:45Z,malfet,ci: sev,
pytorch/pytorch,174637,22657786377,unlabeled,2026-02-09T23:39:14Z,github-actions[bot],ci: sev,
pytorch/pytorch,174637,22657786385,labeled,2026-02-09T23:39:14Z,github-actions[bot],triage review,
pytorch/pytorch,174637,22657787057,labeled,2026-02-09T23:39:17Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174637,22657796598,labeled,2026-02-09T23:39:52Z,izaitsevfb,ci: disable-autorevert,
pytorch/pytorch,174637,22658037528,unlabeled,2026-02-09T23:53:42Z,malfet,bot-triaged,
pytorch/pytorch,174637,22658037539,labeled,2026-02-09T23:53:42Z,malfet,ci: sev,
pytorch/pytorch,174637,22658061732,labeled,2026-02-09T23:55:10Z,drisspg,bot-mislabeled,
pytorch/pytorch,174637,22677316301,closed,2026-02-10T15:09:55Z,malfet,,
pytorch/pytorch,174601,22649766124,labeled,2026-02-09T17:24:18Z,github-actions[bot],module: performance,
pytorch/pytorch,174601,22649766158,labeled,2026-02-09T17:24:18Z,github-actions[bot],feature,
pytorch/pytorch,174601,22649766189,labeled,2026-02-09T17:24:19Z,github-actions[bot],module: cuda,
pytorch/pytorch,174601,22649766228,labeled,2026-02-09T17:24:19Z,github-actions[bot],triaged,
pytorch/pytorch,174601,22649766263,labeled,2026-02-09T17:24:19Z,github-actions[bot],module: linear algebra,
pytorch/pytorch,174601,22649768188,labeled,2026-02-09T17:24:24Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174601,22677859064,closed,2026-02-10T15:28:02Z,nikitaved,,
pytorch/pytorch,174600,22649617082,labeled,2026-02-09T17:17:21Z,malfet,ci: sev,
pytorch/pytorch,174600,22649617159,labeled,2026-02-09T17:17:21Z,malfet,merge blocking,
pytorch/pytorch,174600,22649617228,labeled,2026-02-09T17:17:22Z,malfet,ci: disable-autorevert,
pytorch/pytorch,174600,22655773595,closed,2026-02-09T21:57:48Z,seemethere,,
pytorch/pytorch,174587,22637166364,labeled,2026-02-09T08:54:34Z,github-actions[bot],triage review,
pytorch/pytorch,174587,22637166402,labeled,2026-02-09T08:54:34Z,github-actions[bot],module: cpu,
pytorch/pytorch,174587,22637166439,labeled,2026-02-09T08:54:34Z,github-actions[bot],module: regression,
pytorch/pytorch,174587,22637168044,labeled,2026-02-09T08:54:38Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174587,22650687526,labeled,2026-02-09T18:02:35Z,malfet,module: third_party,
pytorch/pytorch,174587,22651395848,labeled,2026-02-09T18:29:13Z,jbschlosser,needs reproduction,
pytorch/pytorch,174587,22651399669,unlabeled,2026-02-09T18:29:23Z,jbschlosser,triage review,
pytorch/pytorch,174587,22651399681,labeled,2026-02-09T18:29:23Z,jbschlosser,triaged,
pytorch/pytorch,174587,22651451353,unlabeled,2026-02-09T18:31:19Z,jbschlosser,module: third_party,
pytorch/pytorch,174587,22720956413,assigned,2026-02-12T01:24:33Z,malfet,,malfet
pytorch/pytorch,174587,22720957608,unlabeled,2026-02-12T01:24:38Z,malfet,needs reproduction,
pytorch/pytorch,174587,22753128182,closed,2026-02-13T01:54:55Z,pytorchmergebot,,
pytorch/pytorch,174575,22627919143,labeled,2026-02-08T21:54:09Z,github-actions[bot],triage review,
pytorch/pytorch,174575,22627919148,labeled,2026-02-08T21:54:09Z,github-actions[bot],module: performance,
pytorch/pytorch,174575,22627919151,labeled,2026-02-08T21:54:09Z,github-actions[bot],module: regression,
pytorch/pytorch,174575,22627919154,labeled,2026-02-08T21:54:09Z,github-actions[bot],module: cuda graphs,
pytorch/pytorch,174575,22627919161,labeled,2026-02-08T21:54:09Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,174575,22627919767,labeled,2026-02-08T21:54:14Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174575,22682367070,unlabeled,2026-02-10T18:10:57Z,bdhirsh,triage review,
pytorch/pytorch,174575,22682367097,labeled,2026-02-10T18:10:57Z,bdhirsh,triaged,
pytorch/pytorch,174575,22709710694,assigned,2026-02-11T16:45:43Z,riccardofelluga,,riccardofelluga
pytorch/pytorch,174575,23417651356,closed,2026-03-10T03:55:56Z,Heronalps,,
pytorch/pytorch,174551,22623331114,labeled,2026-02-08T14:08:27Z,github-actions[bot],triaged,
pytorch/pytorch,174551,22623331118,labeled,2026-02-08T14:08:27Z,github-actions[bot],module: sorting and selection,
pytorch/pytorch,174551,22623331122,labeled,2026-02-08T14:08:28Z,github-actions[bot],function request,
pytorch/pytorch,174551,22623331431,labeled,2026-02-08T14:08:30Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174551,22689522959,closed,2026-02-10T23:51:18Z,ngimel,,
pytorch/pytorch,174502,22601153008,labeled,2026-02-06T22:30:05Z,zou3519,oncall: pt2,
pytorch/pytorch,174502,22601293436,labeled,2026-02-06T22:37:44Z,zou3519,module: aotdispatch,
pytorch/pytorch,174502,22601293448,labeled,2026-02-06T22:37:44Z,zou3519,compile-cache,
pytorch/pytorch,174502,22601293459,labeled,2026-02-06T22:37:44Z,zou3519,vllm-compile,
pytorch/pytorch,174502,22601293869,labeled,2026-02-06T22:37:47Z,pytorch-bot[bot],module: pt2-dispatcher,
pytorch/pytorch,174502,22601293909,labeled,2026-02-06T22:37:47Z,pytorch-bot[bot],module: vllm,
pytorch/pytorch,174502,22648850784,labeled,2026-02-09T16:25:10Z,bdhirsh,triaged,
pytorch/pytorch,174502,22688833621,closed,2026-02-10T23:02:33Z,zou3519,,
pytorch/pytorch,174486,22597387257,assigned,2026-02-06T18:59:51Z,atalman,,atalman
pytorch/pytorch,174486,22597406969,labeled,2026-02-06T19:00:53Z,github-actions[bot],triage review,
pytorch/pytorch,174486,22597406982,labeled,2026-02-06T19:00:53Z,github-actions[bot],module: binaries,
pytorch/pytorch,174486,22597406996,labeled,2026-02-06T19:00:53Z,github-actions[bot],module: cuda,
pytorch/pytorch,174486,22597407010,labeled,2026-02-06T19:00:53Z,github-actions[bot],module: ci,
pytorch/pytorch,174486,22597407020,labeled,2026-02-06T19:00:53Z,github-actions[bot],module: regression,
pytorch/pytorch,174486,22597408017,labeled,2026-02-06T19:00:56Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174486,22647439537,closed,2026-02-09T15:27:09Z,atalman,,
pytorch/pytorch,174467,22582700293,labeled,2026-02-06T08:52:38Z,github-actions[bot],triage review,
pytorch/pytorch,174467,22582700314,labeled,2026-02-06T08:52:38Z,github-actions[bot],oncall: pt2,
pytorch/pytorch,174467,22582700324,labeled,2026-02-06T08:52:38Z,github-actions[bot],module: aotinductor,
pytorch/pytorch,174467,22582701365,labeled,2026-02-06T08:52:41Z,pytorch-bot[bot],oncall: export,
pytorch/pytorch,174467,22582701606,labeled,2026-02-06T08:52:42Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174467,22596499702,assigned,2026-02-06T18:14:51Z,yushangdi,,yushangdi
pytorch/pytorch,174467,22637567844,closed,2026-02-09T09:08:30Z,Callidior,,
pytorch/pytorch,174459,22578688944,labeled,2026-02-06T05:11:44Z,Cookiee235,oncall: pt2,
pytorch/pytorch,174459,22648820555,labeled,2026-02-09T16:22:22Z,bdhirsh,high priority,
pytorch/pytorch,174459,22648820566,labeled,2026-02-09T16:22:22Z,bdhirsh,module: inductor,
pytorch/pytorch,174459,22648821183,labeled,2026-02-09T16:22:26Z,pytorch-bot[bot],triage review,
pytorch/pytorch,174459,22683891369,unlabeled,2026-02-10T19:16:13Z,bdhirsh,triage review,
pytorch/pytorch,174459,22683891398,labeled,2026-02-10T19:16:13Z,bdhirsh,triaged,
pytorch/pytorch,174459,22926809333,assigned,2026-02-19T19:36:49Z,yf225,,yf225
pytorch/pytorch,174459,23445582852,labeled,2026-03-10T20:07:08Z,Lucaskabela,PT2-Bug-Bash,
pytorch/pytorch,174459,23702028779,closed,2026-03-19T01:39:41Z,yf225,,
pytorch/pytorch,174441,22574254342,labeled,2026-02-05T23:50:19Z,github-actions[bot],triage review,
pytorch/pytorch,174441,22574254353,labeled,2026-02-05T23:50:19Z,github-actions[bot],module: NaNs and Infs,
pytorch/pytorch,174441,22574254361,labeled,2026-02-05T23:50:19Z,github-actions[bot],module: regression,
pytorch/pytorch,174441,22574254372,labeled,2026-02-05T23:50:19Z,github-actions[bot],module: amp (automated mixed precision),
pytorch/pytorch,174441,22574255422,labeled,2026-02-05T23:50:21Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174441,22574879878,labeled,2026-02-06T00:34:25Z,malfet,needs reproduction,
pytorch/pytorch,174441,22651163681,labeled,2026-02-09T18:20:19Z,jbschlosser,bot-mislabeled,
pytorch/pytorch,174441,22651170224,unlabeled,2026-02-09T18:20:34Z,jbschlosser,triage review,
pytorch/pytorch,174441,22651170254,labeled,2026-02-09T18:20:34Z,jbschlosser,triaged,
pytorch/pytorch,174441,22653447903,closed,2026-02-09T20:21:23Z,jbschlosser,,
pytorch/pytorch,174391,22565164465,labeled,2026-02-05T17:07:49Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174391,22573995408,closed,2026-02-05T23:32:35Z,malfet,,
pytorch/pytorch,174379,22560030618,labeled,2026-02-05T14:14:11Z,sssupik,oncall: pt2,
pytorch/pytorch,174379,22648415894,labeled,2026-02-09T16:02:16Z,bdhirsh,module: crash,
pytorch/pytorch,174379,22648415920,labeled,2026-02-09T16:02:16Z,bdhirsh,triaged,
pytorch/pytorch,174379,22648415947,labeled,2026-02-09T16:02:16Z,bdhirsh,module: dynamic shapes,
pytorch/pytorch,174379,22930138205,labeled,2026-02-19T21:44:03Z,laithsakka,module: inductor,
pytorch/pytorch,174379,22930162099,labeled,2026-02-19T21:45:04Z,laithsakka,PT2-Bug-Bash,
pytorch/pytorch,174379,22932492084,assigned,2026-02-19T23:42:45Z,shunting314,,shunting314
pytorch/pytorch,174379,23209532918,closed,2026-03-02T23:37:32Z,pytorchmergebot,,
pytorch/pytorch,174378,22559861579,labeled,2026-02-05T14:07:49Z,maybeLee,oncall: pt2,
pytorch/pytorch,174378,22596486625,labeled,2026-02-06T18:14:13Z,malfet,module: unsigned int,
pytorch/pytorch,174378,22648302238,closed,2026-02-09T15:58:22Z,bdhirsh,,
pytorch/pytorch,174378,22648304898,labeled,2026-02-09T15:58:28Z,bdhirsh,triaged,
pytorch/pytorch,174378,22648304917,labeled,2026-02-09T15:58:28Z,bdhirsh,module: inductor,
pytorch/pytorch,174353,22545955388,labeled,2026-02-05T03:05:21Z,pytorch-bot[bot],skipped,
pytorch/pytorch,174353,22545955559,labeled,2026-02-05T03:05:22Z,pytorch-bot[bot],module: rocm,
pytorch/pytorch,174353,22545971129,labeled,2026-02-05T03:06:33Z,github-actions[bot],module: nn,
pytorch/pytorch,174353,22545971143,labeled,2026-02-05T03:06:33Z,github-actions[bot],triaged,
pytorch/pytorch,174353,22545971616,labeled,2026-02-05T03:06:35Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174353,22903820433,closed,2026-02-19T04:59:23Z,jeffdaily,,
pytorch/pytorch,174345,22543996959,labeled,2026-02-05T00:29:08Z,github-actions[bot],triage review,
pytorch/pytorch,174345,22543996967,labeled,2026-02-05T00:29:08Z,github-actions[bot],module: memory format,
pytorch/pytorch,174345,22543996981,labeled,2026-02-05T00:29:08Z,github-actions[bot],module: correctness (silent),
pytorch/pytorch,174345,22543997008,labeled,2026-02-05T00:29:08Z,github-actions[bot],module: pooling,
pytorch/pytorch,174345,22543997019,labeled,2026-02-05T00:29:08Z,github-actions[bot],module: norms and normalization,
pytorch/pytorch,174345,22543997030,labeled,2026-02-05T00:29:08Z,github-actions[bot],module: mps,
pytorch/pytorch,174345,22543998109,labeled,2026-02-05T00:29:13Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174345,22651212741,unlabeled,2026-02-09T18:22:09Z,jbschlosser,triage review,
pytorch/pytorch,174345,22651212769,labeled,2026-02-09T18:22:09Z,jbschlosser,high priority,
pytorch/pytorch,174345,22651212787,labeled,2026-02-09T18:22:09Z,jbschlosser,triaged,
pytorch/pytorch,174345,22651213848,labeled,2026-02-09T18:22:12Z,pytorch-bot[bot],triage review,
pytorch/pytorch,174345,22651495357,unlabeled,2026-02-09T18:32:49Z,jbschlosser,triage review,
pytorch/pytorch,174345,22891912482,closed,2026-02-18T17:49:54Z,pytorchmergebot,,
pytorch/pytorch,174344,22543713986,labeled,2026-02-05T00:09:56Z,github-actions[bot],triage review,
pytorch/pytorch,174344,22543713996,labeled,2026-02-05T00:09:56Z,github-actions[bot],module: dependency bug,
pytorch/pytorch,174344,22543714012,labeled,2026-02-05T00:09:56Z,github-actions[bot],module: binaries,
pytorch/pytorch,174344,22543714039,labeled,2026-02-05T00:09:56Z,github-actions[bot],module: crash,
pytorch/pytorch,174344,22543714045,labeled,2026-02-05T00:09:56Z,github-actions[bot],module: build,
pytorch/pytorch,174344,22543714055,labeled,2026-02-05T00:09:56Z,github-actions[bot],module: regression,
pytorch/pytorch,174344,22543714062,labeled,2026-02-05T00:09:56Z,github-actions[bot],module: arm,
pytorch/pytorch,174344,22543714935,labeled,2026-02-05T00:09:59Z,github-actions[bot],bot-triaged,
pytorch/pytorch,174344,22545644827,unlabeled,2026-02-05T02:40:55Z,malfet,module: dependency bug,
pytorch/pytorch,174344,22545644839,labeled,2026-02-05T02:40:55Z,malfet,module: third_party,
pytorch/pytorch,174344,22565046159,assigned,2026-02-05T17:03:05Z,malfet,,malfet
pytorch/pytorch,174344,22596644901,closed,2026-02-06T18:22:16Z,pytorchmergebot,,
pytorch/pytorch,174339,22543193040,labeled,2026-02-04T23:34:32Z,github-actions[bot],triage review,
